CO,AB,FACID,DIS,FNAME,FSTREET,FCITY,FZIP,FSIC,COID,DISN,CHAPIS,CERR_CODE,TOGT,ROGT,COT,NOXT,SOXT,PMT,PM10T,lat,lon
10,SJV,1027,SJU,R L VERNON,210 ACADEMY,SANGER,93657,5171,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.7127877753009,-119.55716810205
10,SJV,1029,SJU,R M KING CO,315 N MARKS,FRESNO,93706,3479,FRE,SAN JOAQUIN VALLEY APCD,,,.298659090909090909090909090909090909091,.28822,0,0,0,0,0,36.74103,-119.84535
10,SJV,1045,SJU,R P M PLANING MILL,1925 E TYLER,FRESNO,93701,2421,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,1.2187488375,.487499535,36.756,-119.78762
10,SJV,8084,SJU,R&J TRAILERS,4099 E JEFFERSON AVE,FRESNO,93725,3537,FRE,SAN JOAQUIN VALLEY APCD,,,2.6470041322314049586776859504132231405,2.5623,0,0,0,.4431509291666666666666666666666666666667,.425424892,36.65573,-119.71541
10,SJV,1922,SJU,RANCHERIA ENTERPRISES,62311 HUNTINGTON LAKE RD,LAKESHORE,93634,4493,FRE,SAN JOAQUIN VALLEY APCD,,,.006507,.006507,0,0,0,0,0,37.25193,-119.17145
10,SJV,4221,SJU,RANDI A GALLI & REBECCA A GALLI,2139 E BEECHWOOD AVE,FRESNO,0,8069,FRE,SAN JOAQUIN VALLEY APCD,,,.002438238453276047261009667024704618689581,.000227,.0162,.00324,.000029,.00009778672032193158953722334004024144869215,.0000972,36.83803,-119.74372
10,SJV,1873,SJU,RANSOME MANUFACTURING,3495 S MAPLE AVE,FRESNO,93725,3479,FRE,SAN JOAQUIN VALLEY APCD,N,,0,0,0,0,0,0,0,36.68407,-119.74718
10,SJV,7428,SJU,RED ROBIN,3385 W SHAW AVE,FRESNO,93711,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0340571428571428571428571428571428571429,.01192,.011457264,.0513,.00158,.04694,.04694,36.80813715458,-119.8530549205
10,SJV,7452,SJU,RED ROBIN INTERNATIONAL INC,950 SHAW AVE,CLOVIS,93612,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0433309714285714285714285714285714285714,.01516584,.011457264,.0513,.00158,.0597,.0597,36.807977,-119.698247
10,SJV,7456,SJU,RED ROBIN INTERNATIONAL INC,7675 N BLACKSTONE AVE,FRESNO,93720,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0331142857142857142857142857142857142857,.01159,.011457264,.0513,.00158,.0456,.0456,36.847546,-119.791785
10,SJV,1003,SJU,RED TRIANGLE,2809 S CHESTNUT,FRESNO,93725,5171,FRE,SAN JOAQUIN VALLEY APCD,,,1.10041,1.10041,0,0,0,0,0,36.69885,-119.73562
10,SJV,731,SJU,REEDLEY COLLEGE,995 N REED AVE,REEDLEY,93654,8222,FRE,SAN JOAQUIN VALLEY APCD,,,.00267234035287421741605008537279453614115,.00266671,.0003785,.001199,.000002968,.00002986680327868852459016393442622950819672,.00002915,36.60543,-119.46101
10,SJV,3207,SJU,REEDLEY ENVIRONMENTAL REMEDIATION TRUST,1307 'G' ST,REEDLEY,93654,4959,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.59407,-119.44874
10,SJV,2391,SJU,REEDLEY IRRIGATION & SUPPLY,1260 S BUTTONWILLOW,REEDLEY,93654,5083,FRE,SAN JOAQUIN VALLEY APCD,,,.008219,.008219,0,0,0,.0002125,.000085,36.58696,-119.42965
10,SJV,2633,SJU,RGM PRODUCTS INC,3441 S WILLOW,FRESNO,93725,2952,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.68609,-119.72835
10,SJV,1021,SJU,RHODES TEXACO,609 REED ST,REEDLEY,93654,5171,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.60163,-119.45815
10,SJV,7905,SJU,"RHODES, INC.",609 N REED AVE,REEDLEY,93654,4959,FRE,SAN JOAQUIN VALLEY APCD,,,.0250013827979929674844929082217217810439,.01977,.0379,.27038251,.0296,.00793,.00793,36.60163,-119.45815
10,SJV,4318,SJU,RICE ROAD LAND RECLAMATION CO INC,10463 RICE RD,FRESNO,93730,4953,FRE,SAN JOAQUIN VALLEY APCD,,,.0292451748251748251748251748251748251748,.0209103,.76037599,.570281993,.0623308,.190093998,.190093998,36.88928,-119.77971
10,SJV,1820,SJU,RIO BRAVO FRESNO,3350 S WILLOW AVE,FRESNO,93725,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.2698600990534888839973585736297600704381,.122597443,1.457058848,100.75104983,.527813177,50.20429618383920181597423850498865016101,41.498441387,36.68752,-119.72389
10,SJV,4039,SJU,RITHY LIM,1543 O ST,FRESNO,93721,7382,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.74288,-119.7915
10,SJV,8780,SJU,RIVERDALE PUBLIC UTILITY DISTRICT,WOOD AVE BETWEEN MARKS & HUGHES,RIVERDALE,,9631,FRE,SAN JOAQUIN VALLEY APCD,,,.000241320432555492316448491747296528173022,.000212,.00277,.00402,.00000831,.000116803278688524590163934426229508196721,.000114,40.9001884460449,-73.9069671630859
10,SJV,3879,SJU,"RO'S PRECISE PAINTING, INC",1816 INDUSTRIAL WAY,SANGER,93657,3479,FRE,SAN JOAQUIN VALLEY APCD,,,.006789772727272727272727272727272727272727,.0029875,.51277602,.056403,.00155,.0573756939195736434108527131782945736434,.054445015,36.69191,-119.54779
10,SJV,2423,SJU,"ROBERT V. JENSEN, INC.",940 I ST,REEDLEY,93654,5171,FRE,SAN JOAQUIN VALLEY APCD,,,.3914625,.3914625,0,0,0,0,0,36.5966,-119.45419
10,SJV,1038,SJU,ROGERS HELICOPTERS INC,5484 E PERIMETER RD,FRESNO,93727,3479,FRE,SAN JOAQUIN VALLEY APCD,,,.00402286682193521067118356976497988566589,.0038,0,0,0,0,0,36.7750497975796,-119.706940144308
10,SJV,8247,SJU,"ROGERS HELICOPTERS, INC",2403 E BULLARD AVE,CLOVIS,,4959,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.82393,-119.66752
10,SJV,2761,SJU,ROSENBALM ROCKERY,53 W HERNDON AVE,CLOVIS,93612,3273,FRE,SAN JOAQUIN VALLEY APCD,,,.001730221969265793966989186112692088787706,.00152,.00365,.01917527,.0000155,.006131536885245901639344262295081967213115,.0027595,36.83829,-119.71041
10,SJV,1055,SJU,S&W SEED COMPANY (A DE CORP),25552 S BUTTE AVE,FIVE POINTS,93624,723,FRE,SAN JOAQUIN VALLEY APCD,,,.000441661923733636881047239612976664769493,.000388,.00384,.00799,.0000164,.0613230002826455624646693046919163369135,.01812175,36.362042,-120.153798
10,SJV,3609,SJU,SACRAMENTO CONTAINER CORPORATION,909 UNION ST,KINGSBURG,93631,2033,FRE,SAN JOAQUIN VALLEY APCD,,,.009789413773477518497438816163915765509391,.0086,.0136,.0135,.000019,.000954918032786885245901639344262295081967,.000932,36.52033,-119.55717
10,SJV,1057,SJU,SAF-T-CAB,3241 S PARKWAY,FRESNO,0,3479,FRE,SAN JOAQUIN VALLEY APCD,,,.1127026406201322454065898677195893321571,.088903,.219439992,.26056599,.001560047,.2435497614104065843431440701784490253695,.23668594,36.68732,-119.75691
10,SJV,1056,SJU,"SAFETY KLEEN SYSTEMS, INC",1000 SOUTH I ST,REEDLEY,93654,7389,FRE,SAN JOAQUIN VALLEY APCD,N,,.9577490971751412429378531073446327683616,.847607951,0,0,0,0,0,36.58909,-119.44661
10,SJV,1059,SJU,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,93720,8062,FRE,SAN JOAQUIN VALLEY APCD,,,24.91493365047436462527976172645615176244,2.412355865,32.620263548,6.827640475,.15601597,2.02846128096282613715077349341953359502,2.014857702,36.8353,-119.76574
10,SJV,2505,SJU,SAINT AGNES MEDICAL CENTER,1111 E SPRUCE,FRESNO,93720,8062,FRE,SAN JOAQUIN VALLEY APCD,,,.00511212293682413204325554923164484917473,.004491,.01432,.06569,.00002972,.004800204918032786885245901639344262295082,.004685,36.84053,-119.76301
10,SJV,4287,SJU,SAINT AGNES MEDICAL CENTER,1105 E SPRUCE,FRESNO,93720,8069,FRE,SAN JOAQUIN VALLEY APCD,,,.00066249288560045532157085941946499715424,.000582,.00195,.015217,.0000212,.000596311475409836065573770491803278688525,.000582,36.83961,-119.76267
10,SJV,8580,SJU,SAK CONSTRUCTION,VARIOUS LOCATIONS,FRESNO,,3589,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.7406616210938,-119.785758972168
10,SJV,3909,SJU,SALADINO'S,4397 N GOLDEN STATE BLVD,FRESNO,93722,2099,FRE,SAN JOAQUIN VALLEY APCD,,,.0303927148548662492885600455321570859419,.0267,.227242632,.184463842,.000136,.0109631147540983606557377049180327868852,.0107,36.80026,-119.87241
10,SJV,2908,SJU,SALWASSER INC,4677 N HOWARD,KERMAN,93630,723,FRE,SAN JOAQUIN VALLEY APCD,,,.8689318136363636363636363636363636363636,.382329998,2.905707985,.882299995,.191164999,.1160921042105263157894736842105263157895,.110287499,36.80357,-120.027442
10,SJV,1076,SJU,SAN JOAQUIN FIGS,3564 N HAZEL AVE,FRESNO,93722,723,FRE,SAN JOAQUIN VALLEY APCD,,,.5671168453790698279676235588059235353825,.38890001,.189346198,.226114587,1.147180051,.0181052631578947368421052631578947368421,.0172,36.78939,-119.84933
10,SJV,3029,SJU,SAN JOAQUIN FIGS,7082 ELGIN ST,FRESNO,93722,723,FRE,SAN JOAQUIN VALLEY APCD,,,.8398940323504151159461780704265674205554,.586749971,0,0,0,0,0,36.8379804761706,-119.916384159845
10,SJV,3139,SJU,SAN JOAQUIN GUNITE,"VARIOUS LOCATIONS, SJVAPCD",,0,3272,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,,
10,SJV,7318,SJU,SAN JOAQUIN STAIRS INC,2998 SOUTH ANGUS AVE #108,FRESNO,93705,1799,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.0075,.003,36.69336,-119.7773
10,SJV,3275,SJU,SAN JOAQUIN VALLEY CONCENTRATES,5631 E OLIVE AVE,FRESNO,93727,2033,FRE,SAN JOAQUIN VALLEY APCD,,,.3606558590909090909090909090909090909091,.158688578,4.717949779,.269467243,.08226,.21922058,.21922058,36.75841,-119.69945
10,SJV,1609,SJU,SAN JOAQUIN VALLEY EXPRESS,1042 S MCCALL AVE,SANGER,93657,2084,FRE,SAN JOAQUIN VALLEY APCD,,,.00058281161070005691519635742743312464428,.000512,.00136,.00298,.00000229,.000114754098360655737704918032786885245902,.000112,36.72041,-119.60742
10,SJV,1543,SJU,SAN JOAQUIN VALLEY REHAB,7173 N SHARON AVE,FRESNO,93720,8062,FRE,SAN JOAQUIN VALLEY APCD,,,.0140359942049981890619340818544005795002,.00716828,.02117,.10506,.0022459,.006662786885245901639344262295081967213115,.00662,36.84034,-119.76067
10,SJV,1074,SJU,"SANGER BOATS, INC.",3316 E ANNADALE AVE,FRESNO,93725,3732,FRE,SAN JOAQUIN VALLEY APCD,,,8.28571786211756979017641421286886491153,5.807539997,0,0,0,.1580348432055749128919860627177700348432,.090712,36.70007,-119.76875
10,SJV,3563,SJU,SANGER UNIFIED SCHOOL DISTRICT,1045 BETHEL AVE,SANGER,93657,8211,FRE,SAN JOAQUIN VALLEY APCD,,,.4375080558539205155746509129967776584318,.040732,2.858985,.05301,.0285,.008696177062374245472837022132796780684106,.008644,36.70118,-119.5767
10,SJV,7969,SJU,SANGER UNIFIED SCHOOL DISTRICT,3095 N GREENWOOD,SANGER,93657,8211,FRE,SAN JOAQUIN VALLEY APCD,,,.000212066021627774615822424587364826408651,.0001863,.002006,.003428,.0000073,.000190881147540983606557377049180327868853,.0001863,36.78068,-119.56536
10,SJV,7162,SJU,"SANGER UNIFIED, WAMS COGEN #1 & #2",1701 10TH ST,SANGER,93657,8211,FRE,SAN JOAQUIN VALLEY APCD,,,.1402857142857142857142857142857142857142,.0130606,.169204785,.000878,.00236,.000760563380281690140845070422535211267606,.000756,36.7015810095601,-119.560977105922
10,SJV,251,SJU,SANTA FE AGGREGATES INC,2601 S RIVERBEND,SANGER,93657,3273,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.69724,-119.51254
10,SJV,8595,SJU,SAROYAN LUMBER,1243 N BACKER AVE,FRESNO,93703,2499,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,3.7499964225,1.499998569,36.75891,-119.74358
10,SJV,8323,SJU,SAVE MART #52,2179 SHAW AVE,CLOVIS,93611,5411,FRE,SAN JOAQUIN VALLEY APCD,,,.000168635875402792696025778732545649838883,.0000157,.00187,.00137,.00000157,.00001046277665995975855130784708249496981891,.0000104,36.80992,-119.67371
10,SJV,8320,SJU,SAVE MART #650,4043 W CLINTON,FRESNO,,5411,FRE,SAN JOAQUIN VALLEY APCD,,,.003776584317937701396348012889366272824919,.0003516,.043796672,.026672,.000033542,.000225643863179074446680080482897384305835,.00022429,36.77085,-119.86345
10,SJV,8318,SJU,SAVE MART #652,2425 N BLACKSTONE AVE,FRESNO,93703,5411,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.77274,-119.79173
10,SJV,7706,SJU,SAVE MART #654,909 SIERRA ST,KINGSBURG,93631,5141,FRE,SAN JOAQUIN VALLEY APCD,,,.001213748657357679914070891514500537056928,.000113,.014,.0166,.0000102,.00007223340040241448692152917505030181086519,.0000718,36.51814,-119.5578
10,SJV,8319,SJU,SAVE MART #87,1157 N WILLOW,CLOVIS,,5411,FRE,SAN JOAQUIN VALLEY APCD,,,.00008657357679914070891514500537056928034372,.00000806,.001,.00061,.000000768,.00000517102615694164989939637826961770623742,.00000514,36.85099,-119.72843
10,SJV,8326,SJU,SAVE MART #88,275 W FOREST AVE,COALINGA,,5411,FRE,SAN JOAQUIN VALLEY APCD,,,.000345864661654135338345864661654135338346,.0000322,.00401,.00244,.00000307,.00002072434607645875251509054325955734406439,.0000206,36.135303,-120.360736
10,SJV,8321,SJU,SAVE MART #92,4120 N WEST AVE,FRESNO,,5411,FRE,SAN JOAQUIN VALLEY APCD,,,.000806659505907626208378088077336197636949,.0000751,.00932,.00567,.00000714,.0000479879275653923541247484909456740442656,.0000477,36.79247,-119.82507
10,SJV,8322,SJU,SAVE MART #93,6797 N MILBURN,FRESNO,,5411,FRE,SAN JOAQUIN VALLEY APCD,,,.00007798066595059076262083780880773361976369,.00000726,.000903,.000549,.000000691,.00000465794768611670020120724346076458752515,.00000463,36.83625,-119.88114
10,SJV,7903,SJU,SAVE MART SUPERMARKETS SM #651,5750 N FIRST ST,FRESNO,,5411,FRE,SAN JOAQUIN VALLEY APCD,,,.0486573576799140708915145005370569280344,.00453,.0932,.0464,.0000309,.000208249496981891348088531187122736418511,.000207,36.82215,-119.77065
10,SJV,3502,SJU,SEARS ROEBUCK & CO #1098,1140 SHAW AVE,CLOVIS,93612,5311,FRE,SAN JOAQUIN VALLEY APCD,,,.0000001787137165623221400113830392714854866249,.000000157,.00439,.00784,.000004,.000642418032786885245901639344262295081967,.000627,36.806061,-119.695401
10,SJV,5829,SJU,"SEARS, #1208",3636 N BLACKSTONE AVE,FRESNO,93726,5311,FRE,SAN JOAQUIN VALLEY APCD,,,.000677290836653386454183266932270916334661,.000595,.000313,.00614,.00000271,.000136270491803278688524590163934426229508,.000133,36.78383,-119.78898
10,SJV,867,SJU,"SEED SERVICES, INC.",2850 S GOLDEN STATE BLVD,FRESNO,93725,723,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.3054172413793103448275862068965517241379,.088571,36.69757,-119.75832
10,SJV,7688,SJU,"SEIBERTS' OIL CO, INC",1340 N CRYSTAL AVE,FRESNO,93793,5171,FRE,SAN JOAQUIN VALLEY APCD,,,.0334580847457627118644067796610169491525,.031353,0,0,0,0,0,36.76001,-119.83189
10,SJV,2934,SJU,"SELMA AERODROME, INC.",7225 E HUNTSMAN AVE,SELMA,93662,4581,FRE,SAN JOAQUIN VALLEY APCD,,,.0083768,.0083768,0,0,0,0,0,36.58323,-119.65955
10,SJV,2869,SJU,SELMA ELECTRIC MOTOR,2044 E FRONT,SELMA,93662,7694,FRE,SAN JOAQUIN VALLEY APCD,,,.0111934713583010176196548942039924003852,.0077316,.00084,.00174,.0000901,.00117,.00117,36.56905,-119.61342
10,SJV,7722,SJU,SELMA UNIFIED SCHOOL DISTRICT,1100 VALLEY VIEW ST,SELMA,,8211,FRE,SAN JOAQUIN VALLEY APCD,,,.04751,.04751,0,0,0,0,0,36.5579243011995,-119.610287101862
10,SJV,3049,SJU,SELMA-KINGSBURG-FOWLER COUNTY,11301 E CONEJO AVE,KINGSBURG,93631,4952,FRE,SAN JOAQUIN VALLEY APCD,,,.0131904604439385315879339783722253841776,.01215,.02322995,.135,.0001492,.006714139344262295081967213114754098360656,.006553,36.5179404083962,-119.588115302407
10,SJV,5684,SJU,SELMA-KINGSBURG-FOWLER COUNTY SANITATION,SW CORNER OF NELSON AND MAGNOLIA ST,KINGSBURG,,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000197247581104154809334092202618099032442,.000173282,.000482,.00574,.00000491,.000148565573770491803278688524590163934426,.000145,-41.2707481384277,173.283248901367
10,SJV,2349,SJU,SEQUOIA CUSTOM CABINETRY INC,1912 INDUSTRIAL WAY,SANGER,93657,2499,FRE,SAN JOAQUIN VALLEY APCD,,,1.8672675619834710743801652892561983471,1.807515,0,0,0,1.14698215833333333333333333333333333333,1.100884472,36.69014,-119.54776
10,SJV,2244,SJU,SEQUOIA NATIONAL FOREST,53921 HIGHWAY 245,MIRAMONTE,,9512,FRE,SAN JOAQUIN VALLEY APCD,,,.0196449,.0196449,0,0,0,0,0,36.6962677037227,-119.015829029191
10,SJV,1090,SJU,SEQUOIA PACKING COMPANY,500 ENTERPRISE PKWY,COALINGA,93210,723,FRE,SAN JOAQUIN VALLEY APCD,,,.005386363636363636363636363636363636363636,.00237,.0361,.043,.00123,4.46544888457350272232304900181488203267,1.297251966,36.131751,-120.328196
10,SJV,1077,SJU,"SFPP, L.P.",4149 S MAPLE AVE,FRESNO,93725,4226,FRE,SAN JOAQUIN VALLEY APCD,N,,67.61827982900461294792167355039063747855,59.707435277,6.6356126,13.701030277,.280133543,.6745640643101092896174863387978142076503,.648066846,36.6752,-119.74795
10,SJV,7268,SJU,SHAVER LAKE HEIGHTS ASSOCIATION,42132 MADRONE,SHAVER LAKE,93664,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.0220837808807733619763694951664876476907,.002056,.208585821,.0209,.00004193,.000601307847082494969818913480885311871227,.0005977,37.107273,-119.321906
10,SJV,2884,SJU,SHAVER LAKE HGTS MUTUAL WATER,DORABELLA RD & ASPEN ST,SHAVER LAKE,0,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000316223776223776223776223776223776223776,.0002261,.01976,.0000908,.000001172,.00001705,.00001705,37.10866,-119.31649
10,SJV,1234,SJU,SHELL PIPELINE COMPANY LP,37509 OIL CITY RD,COALINGA,93210,4612,FRE,SAN JOAQUIN VALLEY APCD,,,7.67580446273487018979624827420087059494,6.437908414,2.369452944,.521928988,.181985256,.5118752947454702329594477998274374460743,.486309488,36.18386,-120.35551
10,SJV,1235,SJU,SHELL PIPELINE COMPANY LP,PANOCHE & I-5,FRESNO COUNTY,93210,4612,FRE,SAN JOAQUIN VALLEY APCD,,,.0866163328197226502311248073959938366718,.04146,.0311,.0403,.0177,.0497894736842105263157894736842105263158,.0473,36.63938,-120.62294
10,SJV,2393,SJU,SHERWOOD FOREST GOLF COURSE,79 N FRANKWOOD AVE,SANGER,93657,7992,FRE,SAN JOAQUIN VALLEY APCD,,,.021564,.021564,0,0,0,0,0,36.73967,-119.4504
10,SJV,5830,SJU,"SHOLLENBARGER-BORELLO, INC,",2250 S GOLDEN STATE BLVD,FOWLER,,3479,FRE,SAN JOAQUIN VALLEY APCD,,,1.89824380165289256198347107438016528926,1.8375,0,0,0,1.052734375,1.010625,36.61419,-119.66707
10,SJV,1156,SJU,SIERRA ENGINEERING,35111 LODGE RD,TOLLHOUSE,93667,2821,FRE,SAN JOAQUIN VALLEY APCD,,,.9917820913255081591754938448325221872315,.692858969,0,0,0,0,0,37.02262,-119.43531
10,SJV,7402,SJU,SIERRA KINGS DENTAL SURGERY CENTER,145 S NEWMARK ST,PARLIER,,8062,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.6106839000639,-119.529932956283
10,SJV,3366,SJU,"SIERRA MARINA, INC.",45795 TOLLHOUSE RD,SHAVER LAKE,93664,4493,FRE,SAN JOAQUIN VALLEY APCD,,,.157394,.157394,0,0,0,0,0,37.1966718556568,-119.207236281079
10,SJV,2179,SJU,SIERRA UNIFIED SCHOOL DISTRICT,29147 AUBERRY RD,PRATHER,93651,8211,FRE,SAN JOAQUIN VALLEY APCD,,,.001096186681844052361980648833238474672738,.000963,.00306,.01407,.00000636,.001024590163934426229508196721311475409836,.001,37.03626,-119.52619
10,SJV,2680,SJU,SIERRA UNIFIED SCHOOL DISTRICT,33326 LODGE RD,TOLLHOUSE,93667,8211,FRE,SAN JOAQUIN VALLEY APCD,,,.011316,.011316,0,0,0,0,0,37.0379794905561,-119.454534513358
10,SJV,7555,SJU,SIERRA VALLEY HULLING LLC,43890 W NORTH AVE,FIREBAUGH,,723,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,7.269,5.0883,36.69293,-120.5819
10,SJV,3108,SJU,SIERRA VISTA MALL #552,1050 SHAW AVE,CLOVIS,93612,5722,FRE,SAN JOAQUIN VALLEY APCD,,,.000819578827546955036994877632327831531019,.00072,.00229,.0105,.00000475,.000769467213114754098360655737704918032787,.000751,36.808418,-119.691914
10,SJV,393,SJU,"SILVAS OIL COMPANY, INC.",3217 E LORENA,FRESNO,93725,5171,FRE,SAN JOAQUIN VALLEY APCD,,,.6199291401355932203389830508474576271186,.587632783,0,0,0,0,0,36.72023,-119.7715
10,SJV,1957,SJU,"SILVAS OIL COMPANY, INC.",1250 LAUREL AVE,KINGSBURG,93631,5171,FRE,SAN JOAQUIN VALLEY APCD,,,.3158316033898305084745762711864406779661,.295098069,0,0,0,0,0,36.51873,-119.56112
10,SJV,8173,SJU,SILVER CREEK ALMOND CO INC,43940 W NORTH AVE,FIREBAUGH,93622,723,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.0205379310344827586206896551724137931034,.005956,36.69495,-120.59013
10,SJV,2911,SJU,"SIMONE FRUIT CO., INC.",8008 W SHIELDS AVE,FRESNO,93722,2034,FRE,SAN JOAQUIN VALLEY APCD,,,2.86079545454545454545454545454545454545,1.25875,2.47,1.1,.3575,.15,.15,36.7805,-119.93657
10,SJV,2093,SJU,SIMONIAN FRUIT COMPANY,350 N SEVENTH ST,FOWLER,93625,723,FRE,SAN JOAQUIN VALLEY APCD,,,.002083916083916083916083916083916083916084,.00149,.0141,.00923,.234350004,.000726315789473684210526315789473684210526,.00069,36.63294,-119.68398
10,SJV,4068,SJU,"SINCLAIR SYSTEMS INTERNATIONAL, LLC",3115 S WILLOW AVE,FRESNO,93725,2759,FRE,SAN JOAQUIN VALLEY APCD,,,.540540492,.540540492,0,0,0,0,0,36.69167,-119.72776
10,SJV,3440,SJU,SINCLAIR TELEVISION-FRESNO LLC-KMPH-TV,5111 E MCKINLEY AVE,FRESNO,93727,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.000114627205463858850313033579965850882186,.0001007,.0021,.00475,.0000053,.00009579918032786885245901639344262295081967,.0000935,36.76573,-119.72264
10,SJV,181,SJU,SIX JEWELS,6692 S PEACH,FRESNO,93725,2034,FRE,SAN JOAQUIN VALLEY APCD,,,.1421136340909090909090909090909090909091,.062529999,.480999994,.144299998,1.057264665,.0304210526315789473684210526315789473684,.0289,36.63985,-119.71673
10,SJV,7470,SJU,SKYWEST AIRLINES,5588 AIRCORP WAY,FRESNO,93727,4512,FRE,SAN JOAQUIN VALLEY APCD,,,.0460743801652892561983471074380165289256,.0446,0,0,0,.006520833333333333333333333333333333333333,.00626,36.77284,-119.70287
10,SJV,736,SJU,SNV ENTERPRISES INC / L&H MANUFACTURING,9739 E MANNING,SELMA,93662,3499,FRE,SAN JOAQUIN VALLEY APCD,,,.12600592969080897924608216857263871241,.119,0,0,0,.0292647058823529411764705882352941176471,.0199,36.60483,-119.6141
10,SJV,266,SJU,SOEX WEST TEXTILE RECYCLING USA LLC,2360 S ORANGE AVE,FRESNO,93725,2299,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.3954081632653061224489795918367346938776,.19375,36.71544,-119.76578
10,SJV,1882,SJU,SOUTH VALLEY MATERIALS INC,38940 HIGHWAY 33,COALINGA,93210,3273,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.086813788003,-120.479977672326
10,SJV,7921,SJU,SOUTHERN CALIFORNIA EDISON,1.2 MILES NORTHWEST OF 53615 UPPER CHAWANAKEE RD,AUBERRY,,4911,FRE,SAN JOAQUIN VALLEY APCD,,,.002272072453044963005122367672168468981218,.0022695,.0000276,.000241,.00000027,.00000380122950819672131147540983606557377049,.00000371,37.0789985656738,-119.485450744629
10,SJV,8180,SJU,SOUTHERN CALIFORNIA EDISON,54205 MT POPLAR RD,BIG CREEK,,4952,FRE,SAN JOAQUIN VALLEY APCD,,,.0660945220193340494092373791621911922663,.0061534,.025743,.00865707,.00012843,.001860965794768611670020120724346076458752,.0018498,44.5537223815918,-87.6202697753906
10,SJV,8471,SJU,SOUTHERN CALIFORNIA EDISON,54170 MTN SPRUCE,BIG CREEK,93605,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.3651987110633727175080558539205155746509,.034,.0021,.000257,.0001377,.002055331991951710261569416498993963782696,.002043,37.20494,-119.24306
10,SJV,1169,SJU,SOUTHERN CALIFORNIA EDISON CO,41694 DINKEY CREEK RD,SHAVER LAKE,93664,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.007941408651109846328969834945930563460444,.007841,.002611,.02159,.00003703,.000587090163934426229508196721311475409836,.000573,37.0978841045183,-119.304757975815
10,SJV,1171,SJU,SOUTHERN CALIFORNIA EDISON CO,55353 MOUNTAIN SPRUCE RD,BIG CREEK,93605,4911,FRE,SAN JOAQUIN VALLEY APCD,,,.01103,.01103,0,0,0,0,0,37.20298,-119.24564
10,SJV,1174,SJU,SOUTHERN CALIFORNIA EDISON CO,4600 E FLORENCE LAKE RD,LAKE WORK CAMP,93642,4911,FRE,SAN JOAQUIN VALLEY APCD,,,.00005039,.00005039,0,0,0,0,0,48.2217216491699,22.0737056732178
10,SJV,2215,SJU,SOUTHERN CALIFORNIA EDISON CO,CAMP KEOLA RD,HUNTINGTON LAKE,93605,4911,FRE,SAN JOAQUIN VALLEY APCD,,,.005886143931256713211600429645542427497315,.000548,.000852,.000918,.00000231,.00003319919517102615694164989939637826961771,.000033,37.22387,-119.23526
10,SJV,2218,SJU,SOUTHERN CALIFORNIA EDISON CO,"DAM 7, POWERHOUSE RD",AUBERRY,93602,4911,FRE,SAN JOAQUIN VALLEY APCD,,,.0445757250268528464017185821697099892589,.00415,.00645,.0157,.0000175,.000251509054325955734406438631790744466801,.00025,54.2987289428711,9.7888298034668
